ULAND;UJAHR;UMONAT;USTUNDE;UWOCHENTAG;UKATEGORIE;UART;UTYP1;ULICHTVERH;IstRad;IstPKW;IstFuss;IstKrad;IstGkfz;IstSonstig;STRZUSTAND;XGCSWGS84;YGCSWGS84
2;4;51;4;2017;4;12;2;3;4;2;0;1;0;0;0;0;0;8.068048621;53.090127953
2;1;55;12;2017;4;13;1;3;9;7;0;1;0;0;0;0;0;9.652883677;51.656286057
2;2;51;47;2017;4;12;2;2;2;2;0;1;0;0;1;0;1;8.872408428;52.991655953
2;4;51;2;2017;4;16;1;3;5;2;1;0;0;0;1;0;0;8.10144918;53.142105465
2;2;51;37;2017;4;12;2;3;2;6;0;1;0;0;0;0;0;8.712956315;53.006859985
2;2;51;37;2017;4;11;2;3;2;6;0;1;0;0;0;0;0;8.741017447;53.01160007
2;2;54;21;2017;4;11;7;3;0;7;0;0;0;1;0;0;1;9.936307399;52.151743694
2;1;58;40;2017;4;14;7;2;8;1;0;1;0;0;0;0;0;10.707711038;52.097723919
2;4;60;7;2017;4;16;6;3;2;6;0;1;0;0;0;0;0;8.07220801;52.491070918
2;4;60;7;2017;4;17;6;3;2;6;0;1;0;0;0;0;0;8.07222653;52.490898889
2;4;59;24;2017;4;16;6;3;4;6;0;1;0;0;0;0;0;8.423305807;52.262472398
2;4;59;7;2017;4;12;6;2;4;6;1;0;0;0;0;0;0;7.981613989;52.637191671
2;4;4;0;2017;4;15;6;3;2;6;0;1;0;0;0;0;0;8.04085027;52.272463321
2;4;4;0;2017;4;15;6;3;5;3;1;1;0;0;0;0;0;8.028406911;52.231275985
2;4;4;0;2017;4;11;6;2;3;2;1;1;0;0;0;0;0;8.152142787;52.265338096
2;4;4;0;2017;4;9;6;3;3;6;0;1;0;0;1;0;0;8.059399599;52.254834915
2;4;57;21;2017;4;13;6;3;5;3;1;1;0;0;0;0;0;7.350057361;53.16715478
2;3;52;62;2017;4;13;2;3;5;3;0;1;0;0;0;0;0;8.75235786;53.654943589
2;4;57;13;2017;4;11;6;3;2;6;0;1;0;0;0;0;0;7.480540556;53.235805692
2;3;53;31;2017;4;15;2;3;2;6;0;1;0;0;0;0;0;10.034955893;53.427214086
2;4;53;4;2017;4;22;7;3;5;3;0;1;0;0;0;2;1;8.060082048;52.8597965
2;4;57;13;2017;4;11;6;3;2;6;0;1;0;0;0;0;0;7.480755078;53.235821192
2;3;57;45;2017;4;14;2;3;2;6;0;1;0;0;0;0;0;9.196500855;53.106136101
2;2;41;15;2017;4;1;1;2;0;1;1;0;0;0;0;2;0;9.54836758;52.398178502
2;4;54;3;2017;4;16;6;3;5;2;0;1;0;0;1;0;0;7.485376374;52.445172791
2;2;41;1;2017;4;18;2;3;5;2;0;1;0;0;0;1;1;9.723183976;52.377850811
2;2;41;10;2017;4;14;2;2;2;2;0;1;0;1;0;0;0;9.677611652;52.479216418
2;3;56;5;2017;4;13;1;3;0;7;1;0;0;0;0;0;0;8.908677613;53.143106399
2;4;62;15;2017;4;8;6;3;2;6;0;1;0;0;0;0;0;7.614755662;53.620778166
2;2;41;17;2017;4;15;2;2;5;3;0;1;0;0;0;0;1;9.709455214;52.16899014
2;2;41;1;2017;4;7;2;3;0;2;0;1;0;0;0;0;1;9.714574784;52.360996297
2;2;57;31;2017;4;16;2;3;6;4;0;0;1;0;1;0;0;9.083925214;52.152675672
2;4;52;1;2017;4;9;6;3;5;3;1;1;0;0;0;0;0;7.520664523;53.467531313
2;2;56;22;2017;4;5;2;2;2;6;0;1;0;0;0;1;1;9.217635258;52.630310422
2;4;58;14;2017;4;11;2;3;2;6;0;0;0;0;1;0;0;8.446742279;52.915330934
2;2;54;22;2017;4;18;2;3;2;6;0;1;0;0;0;0;0;10.153606572;52.099435876
2;4;4;0;2017;4;17;2;3;0;5;1;1;0;0;0;0;1;8.055658277;52.262194646
2;1;59;29;2017;4;16;2;2;4;6;1;0;0;0;0;0;0;9.867411417;51.467754483
2;4;60;4;2017;4;19;6;3;3;2;0;1;0;0;0;0;0;8.446959754;52.747773978
2;4;60;1;2017;4;16;6;2;5;2;0;1;0;1;0;0;0;8.130002104;52.740058288
2;1;55;11;2017;4;14;2;3;3;6;0;1;0;0;0;0;0;9.928316288;51.686424088
2;4;60;9;2017;4;14;6;3;3;2;1;1;0;0;0;0;0;8.260442568;52.782203365
2;1;59;16;2017;4;7;2;3;9;1;0;1;0;0;0;0;1;9.884602457;51.567272152
2;1;55;1;2017;4;11;6;2;5;3;0;1;0;1;0;0;0;10.013050246;51.867957998
2;4;53;3;2017;4;6;6;2;9;1;0;1;0;0;0;1;0;8.192278357;52.777139305
2;3;61;9;2017;4;16;6;2;6;4;0;1;1;0;0;0;0;9.017253909;53.059462742
2;2;56;22;2017;4;10;6;3;5;3;1;1;0;0;0;0;0;9.244676982;52.662992585
2;3;61;13;2017;4;17;6;3;5;3;0;1;0;0;0;0;0;9.048704236;52.966084693
2;3;61;5;2017;4;7;6;3;2;2;0;1;0;0;0;0;0;9.324740145;52.94166054
2;2;54;26;2017;4;14;6;3;2;6;0;1;0;0;0;0;0;9.844199967;52.158659663
2;4;3;0;2017;4;11;6;2;3;6;0;1;0;0;0;0;0;8.274073575;53.118081488
2;4;51;2;2017;4;19;6;3;5;3;1;1;0;0;0;1;0;8.068663601;53.174260871
2;1;54;16;2017;4;6;6;3;8;7;0;1;0;0;0;0;0;10.956246411;52.341796024
2;4;61;3;2017;4;9;6;3;4;6;0;1;0;0;1;0;0;8.301117416;53.561683867
2;4;61;5;2017;4;5;6;3;5;3;0;1;0;0;0;1;0;8.238668116;53.38520136
2;1;58;8;2017;4;16;2;3;8;1;0;1;0;0;0;0;1;10.578397538;52.139192591
2;1;3;0;2017;4;11;6;3;5;3;0;1;0;0;1;0;0;10.847734176;52.407419737
2;1;57;9;2017;4;5;6;3;7;7;1;0;1;0;0;2;0;10.227453489;52.280288213
2;4;4;0;2017;4;14;1;2;2;6;0;1;0;0;0;0;0;7.999194762;52.296481553
2;4;61;2;2017;4;16;6;3;4;6;0;1;0;0;1;0;0;8.448096311;53.357651525
2;3;52;42;2017;4;15;6;3;8;1;0;1;0;0;0;0;0;9.151741171;53.739677625
2;3;53;31;2017;4;16;6;2;6;7;0;1;1;0;0;0;0;10.007594209;53.422611454
2;4;57;21;2017;4;12;1;2;5;2;1;1;0;0;0;0;0;7.318391513;53.129500754
2;3;59;38;2017;4;9;6;3;4;6;0;1;0;0;0;0;0;9.464485569;53.58475086
2;4;57;13;2017;4;4;1;2;6;6;0;1;1;0;0;2;1;7.405674136;53.209457738
2;3;59;38;2017;4;7;6;3;5;3;0;1;0;0;0;0;0;9.471958146;53.581319141
2;4;54;35;2017;4;9;1;2;6;4;0;1;1;0;0;0;0;7.29612651;52.683529034
2;4;52;23;2017;4;5;1;2;8;1;0;1;0;0;0;1;1;7.409541418;53.478397015
2;4;53;4;2017;4;21;1;3;5;3;0;1;0;0;0;1;0;8.060103359;52.859817661
2;3;56;2;2017;4;14;1;3;5;3;0;1;0;0;0;0;1;9.052467797;53.141940631
2;3;61;1;2017;4;12;1;2;9;1;0;1;0;0;0;0;1;9.033914036;53.040431239
2;3;54;25;2017;4;15;7;3;8;7;0;1;0;0;0;0;0;11.245352962;52.958866122
2;3;61;12;2017;4;17;1;3;9;1;0;1;0;0;0;0;1;9.187364;52.923104456
2;4;60;5;2017;4;13;7;3;2;6;0;1;0;0;0;0;0;8.112224772;52.564201334
2;4;55;26;2017;4;9;1;2;8;1;0;1;0;0;0;0;1;8.123906819;53.358214149
2;2;51;41;2017;4;19;1;3;2;6;0;1;0;0;0;0;0;8.827803516;52.920778518
2;1;57;6;2017;4;20;6;3;0;2;1;1;0;0;0;2;0;10.241158292;52.345641862
2;4;58;13;2017;4;14;1;3;2;6;0;1;0;0;0;0;0;8.201682726;53.025532127
2;3;56;9;2017;4;14;1;3;2;6;0;1;0;0;0;0;1;8.667569301;53.205540394
2;1;51;25;2017;4;22;6;3;7;7;0;1;0;0;0;2;1;10.680064204;52.586025115
2;3;59;10;2017;4;14;1;3;4;6;0;1;0;0;1;0;0;9.66144634;53.472013374
2;3;58;22;2017;4;13;6;3;8;7;0;1;0;0;0;0;0;9.614441711;52.820006296
2;1;51;25;2017;4;15;6;3;2;6;0;1;0;0;0;0;0;10.704165389;52.548795713
2;3;59;10;2017;4;14;1;3;5;3;1;1;0;0;0;0;0;9.66313741;53.450971981
2;3;58;22;2017;4;14;6;3;3;2;1;0;0;0;0;0;0;9.590537858;52.862277575
2;3;58;19;2017;4;0;1;3;9;1;0;1;0;0;0;2;0;9.802073981;53.066411744
2;3;58;22;2017;4;12;6;3;2;6;0;1;0;0;0;0;0;9.664431083;52.776021204
2;3;57;26;2017;4;16;6;2;4;6;0;1;0;0;0;0;0;9.078274088;53.269799242
2;3;57;21;2017;4;16;6;3;5;3;0;1;0;0;0;0;0;9.334999899;53.314905413
2;3;60;4;2017;4;7;6;3;2;6;0;1;0;0;0;0;0;10.48698709;53.137818459
2;3;55;35;2017;4;12;6;2;5;2;0;1;0;0;0;0;0;10.346840566;53.194355993
2;3;57;8;2017;4;3;1;3;8;1;0;1;0;0;0;2;1;9.183664046;53.496747067
2;3;51;24;2017;4;17;6;2;9;1;0;1;0;0;0;0;0;9.736905565;52.684946698
2;3;57;9;2017;4;4;1;3;8;1;0;1;0;0;0;2;1;9.519126033;53.090270923
2;3;51;6;2017;4;8;6;3;8;1;0;1;0;0;0;0;0;10.036979694;52.610538751
2;2;41;1;2017;4;16;1;3;5;2;0;1;0;0;0;0;0;9.699363581;52.347336074
2;3;57;51;2017;4;22;7;2;9;1;0;0;0;1;0;2;1;9.551976642;52.971585387
2;2;41;12;2017;4;5;1;2;8;1;0;1;0;0;0;1;0;9.427850151;52.561785113
2;1;55;12;2017;4;16;1;2;8;1;0;1;0;0;0;0;0;9.637737508;51.687159719
2;1;57;8;2017;4;7;1;3;8;1;0;1;0;0;0;0;1;10.349850431;52.339879251
2;2;41;7;2017;4;7;6;3;5;3;0;1;0;1;0;0;0;9.738543758;52.303657388
2;1;55;13;2017;4;22;1;2;0;1;0;1;0;0;0;1;1;9.960758798;51.846697517
2;1;53;12;2017;4;13;1;3;3;6;0;1;0;0;0;0;0;10.143928826;51.929521744
2;4;58;14;2017;4;10;1;2;0;1;0;0;0;1;0;0;0;8.408322061;52.899205151
2;2;52;5;2017;4;0;1;3;9;1;0;1;0;0;0;2;0;9.372528181;51.974478997
2;1;59;16;2017;4;19;1;3;0;6;0;1;0;0;0;1;0;9.983285895;51.548052968
2;1;57;6;2017;4;20;2;3;2;6;0;1;0;0;1;1;0;10.214776814;52.308913462
2;1;58;38;2017;4;5;1;3;7;7;0;1;0;0;0;1;0;10.615975552;52.048730505
2;3;55;40;2017;4;12;2;2;0;7;0;1;0;0;1;0;0;10.454841357;53.226588117
2;1;57;6;2017;4;15;1;3;8;1;0;0;0;1;0;0;1;10.259585042;52.332551035
2;4;59;14;2017;4;19;7;3;9;6;0;1;0;0;0;1;0;8.04120202;52.388192601
2;4;59;24;2017;4;7;5;2;7;7;0;1;0;0;1;0;0;8.248740761;52.215619447
2;2;41;15;2017;4;18;6;3;2;7;0;1;0;0;1;0;0;9.509739484;52.409190661
2;1;59;2;2017;4;18;6;3;8;1;0;0;0;1;0;0;0;10.236516695;51.8197784
2;4;59;24;2017;4;19;5;2;0;1;0;0;0;1;0;0;0;8.410120441;52.265178355
2;2;57;35;2017;4;13;6;3;0;7;0;0;0;1;0;0;0;9.219704562;52.333249058
2;4;59;19;2017;4;21;5;3;2;6;0;1;0;1;0;2;0;8.055628985;52.205571628
2;2;54;29;2017;4;14;6;3;3;7;0;1;0;0;1;0;0;10.027503731;52.134093674
2;1;59;16;2017;4;18;6;3;2;6;0;1;0;0;0;0;0;9.919788335;51.555202583
2;4;59;8;2017;4;21;7;3;4;2;0;1;0;0;0;2;1;8.122910786;52.304435627
2;4;59;9;2017;4;14;7;2;2;6;1;0;0;0;1;0;0;7.672415459;52.624320735
2;4;4;0;2017;4;18;5;3;0;1;0;0;0;1;0;0;0;8.091336074;52.256745726
2;4;54;6;2017;4;17;7;3;5;2;0;1;0;0;0;0;0;7.605725174;52.952819475
2;4;4;0;2017;4;19;5;3;5;3;0;1;0;0;0;0;0;8.035081123;52.271543467
2;4;56;15;2017;4;10;7;3;0;7;1;0;0;0;0;0;0;7.090200869;52.421324258
2;1;59;16;2017;4;3;6;3;5;3;0;1;0;0;0;2;0;9.940771888;51.520663873
2;4;54;18;2017;4;16;7;3;5;3;0;1;0;1;0;0;0;7.13196688;52.787173368
2;1;51;17;2017;4;14;6;3;2;6;0;1;0;0;1;0;0;10.33934016;52.481107863
2;1;51;13;2017;4;6;6;3;2;6;0;1;0;0;0;0;0;10.589664036;52.447310363
2;1;51;25;2017;4;9;6;2;9;1;0;1;0;0;0;0;0;10.687648666;52.544052707
2;4;59;8;2017;4;17;5;3;3;5;0;1;0;0;0;0;0;8.127290989;52.306356644
2;4;62;5;2017;4;8;7;3;8;1;0;1;0;0;0;0;1;7.929786091;53.452864059
2;4;59;12;2017;4;13;5;3;3;2;1;1;0;0;0;0;0;8.162854827;52.264717103
2;4;52;3;2017;4;9;7;3;2;6;0;1;0;0;0;0;0;7.325116551;53.597056914
2;4;59;27;2017;4;15;5;3;9;1;0;1;0;0;0;0;0;7.841688707;52.420049542
2;4;53;2;2017;4;9;7;3;5;3;0;1;0;0;1;0;1;7.99680912;52.997677434
2;4;53;4;2017;4;18;7;3;5;3;0;1;0;0;0;0;0;8.031578952;52.826969648
2;4;53;10;2017;4;12;7;2;5;3;0;1;0;0;1;0;0;7.823278062;52.864809724
2;4;55;20;2017;4;13;7;3;5;2;0;1;0;1;0;0;0;7.925794045;53.663792064
2;4;3;0;2017;4;13;7;3;5;3;0;1;0;0;0;0;0;8.189867826;53.133639262
2;4;54;32;2017;4;10;7;3;5;3;1;1;0;0;0;0;0;7.320352391;52.517057823
2;2;51;41;2017;4;11;7;3;8;1;0;1;0;0;0;0;1;8.828606646;52.878263254
2;3;52;62;2017;4;18;7;2;2;2;0;1;0;0;0;1;0;8.637735768;53.679412722
2;2;41;1;2017;4;19;1;3;2;6;0;1;0;0;0;0;0;9.745117286;52.367421335
2;3;59;10;2017;4;15;7;3;4;6;0;1;0;0;0;0;0;9.724939568;53.479955464
2;4;54;18;2017;4;12;1;3;5;2;0;1;0;0;0;0;0;7.192337773;52.812509152
2;3;58;22;2017;4;10;7;3;2;6;0;1;0;0;0;0;1;9.672614535;52.789109144
2;4;4;0;2017;4;10;5;3;1;3;1;1;0;0;0;0;0;8.096344375;52.254688711
2;4;4;0;2017;4;7;5;3;2;6;0;1;0;0;0;0;1;8.102026162;52.251683817
2;4;4;0;2017;4;7;5;3;2;6;0;1;0;0;0;0;0;8.002628002;52.269016234
2;4;4;0;2017;4;7;5;3;5;2;1;0;0;0;1;0;1;8.054255342;52.265355803
2;4;56;20;2017;4;12;5;3;5;3;1;1;0;0;0;0;0;7.228105534;52.301380128
2;4;54;35;2017;4;8;5;3;5;3;1;1;0;0;0;0;0;7.234043481;52.713587539
2;4;62;3;2017;4;13;5;3;5;3;1;1;0;0;0;0;0;7.613042768;53.63633892
2;4;52;19;2017;4;18;5;2;5;3;0;1;0;0;0;0;0;7.211394388;53.563717653
2;4;52;19;2017;4;14;5;2;8;1;0;1;0;0;0;0;0;7.135149909;53.520401384
2;4;4;0;2017;4;10;5;2;4;2;0;1;0;0;0;0;0;8.077585571;52.2604409
2;4;52;25;2017;4;7;5;3;5;3;1;1;0;0;0;0;0;7.730272878;53.421312097
2;4;57;20;2017;4;11;5;3;3;2;0;1;0;0;1;0;0;7.797879544;53.300655317
2;4;53;7;2017;4;13;5;3;2;6;0;1;0;0;1;0;0;7.876573546;52.996936063
2;4;53;8;2017;4;19;5;2;5;3;0;1;0;0;1;0;0;8.009077451;52.954090811
2;3;56;8;2017;4;13;5;3;8;7;0;0;0;0;1;0;0;8.758503755;53.171236876
2;3;57;44;2017;4;8;7;2;2;6;0;1;0;0;0;0;1;9.505069792;53.279066839
2;3;61;6;2017;4;10;5;2;2;6;0;1;0;0;0;0;0;9.181623411;52.999144145
2;4;3;0;2017;4;15;5;3;2;6;0;1;0;0;1;0;0;8.199973601;53.159239484
2;4;54;41;2017;4;17;5;3;5;2;0;1;0;0;0;0;0;7.43760382;53.088012028
2;4;51;7;2017;4;15;5;3;5;2;1;0;0;0;1;0;0;7.922373993;53.257760933
2;4;51;2;2017;4;12;5;3;1;5;0;1;0;0;0;0;0;7.98382509;53.191995954
2;4;54;8;2017;4;5;5;1;6;4;0;1;1;0;0;1;0;7.348593487;52.968322407
2;4;3;0;2017;4;1;5;3;4;6;1;0;0;0;0;2;0;8.21481902;53.146483277
2;2;51;44;2017;4;11;5;3;5;3;0;1;0;0;0;0;0;8.58838946;52.549157941
2;4;54;35;2017;4;14;5;3;5;2;0;1;0;0;1;0;0;7.305161245;52.633571017
2;4;61;4;2017;4;14;5;3;2;6;0;1;0;0;1;0;0;8.454584765;53.232905287
2;4;54;14;2017;4;15;5;2;4;2;0;1;0;0;0;0;0;7.281239491;52.600005697
2;4;58;9;2017;4;20;5;3;4;7;0;1;0;0;1;1;0;8.349589049;53.021843299
2;3;53;40;2017;4;15;5;2;5;3;0;1;0;0;1;0;0;10.219944624;53.34458161
2;4;54;52;2017;4;13;5;3;2;6;0;1;0;0;1;0;0;7.239114764;52.889584558
2;3;60;2;2017;4;15;7;3;6;7;0;1;1;0;0;0;0;10.589913125;53.079880058
2;3;53;40;2017;4;18;5;3;5;3;1;1;0;0;0;0;0;10.223714914;53.352322616
2;3;55;24;2017;4;12;7;3;9;7;0;1;0;0;0;0;1;10.406166934;53.181934525
2;3;53;40;2017;4;16;5;3;2;6;0;1;0;0;0;0;0;10.206835515;53.352471528
2;3;55;20;2017;4;12;7;3;2;6;0;1;0;0;0;0;1;10.29427819;53.230384226
2;3;57;8;2017;4;8;5;2;9;1;0;1;0;0;0;0;0;9.144944246;53.445042966
2;2;41;5;2017;4;12;7;3;5;3;0;1;0;0;0;0;0;9.529854362;52.445277285
2;2;41;4;2017;4;22;7;3;5;3;0;1;0;0;0;2;0;9.842152568;52.564292939
2;2;41;21;2017;4;4;7;3;2;6;0;1;0;0;1;2;0;9.474594908;52.387011596
2;2;41;1;2017;4;10;7;3;3;6;0;1;0;0;0;0;1;9.695876601;52.43052256
2;3;58;6;2017;4;17;7;3;9;1;0;0;0;1;0;0;1;9.609065985;52.727860369
2;2;41;1;2017;4;4;7;2;5;3;1;1;0;0;0;2;1;9.731121533;52.383601568
2;2;54;22;2017;4;21;1;3;3;6;0;1;0;0;0;2;0;10.120208138;52.118231192
2;1;55;13;2017;4;3;7;3;9;1;0;1;0;0;0;2;0;9.939417999;51.827154879
2;3;57;20;2017;4;0;5;2;4;6;0;1;0;0;0;2;1;9.252913857;53.116360551
2;3;54;9;2017;4;21;5;3;7;7;1;0;0;0;0;2;0;11.043305766;53.141467657
2;3;55;19;2017;4;13;5;3;4;6;0;1;0;0;1;0;0;10.531571989;53.365154479
2;3;51;25;2017;4;17;5;3;2;6;0;1;0;0;0;0;0;10.232464983;52.731774437
2;2;41;19;2017;4;15;5;3;2;6;0;1;0;0;0;0;0;9.758438201;52.56645089
2;2;41;8;2017;4;17;5;3;2;2;0;1;0;0;0;0;0;9.798689503;52.455393558
2;2;41;4;2017;4;8;5;3;5;3;0;1;0;0;0;0;0;9.859266946;52.487451893
2;4;59;10;2017;4;14;2;3;8;1;0;1;0;0;0;0;0;7.916850349;52.567405457
2;2;41;16;2017;4;16;5;2;5;3;0;1;0;1;0;0;0;9.891459322;52.312818772
2;2;41;11;2017;4;20;5;3;2;6;0;1;0;0;0;2;0;9.899331719;52.386442286
2;2;52;6;2017;4;15;3;2;2;6;0;1;0;0;0;0;0;9.349852548;52.101468783
2;2;41;1;2017;4;11;5;3;5;3;0;1;0;0;0;0;0;9.743383665;52.368291941
2;2;57;25;2017;4;15;7;3;3;2;0;1;0;0;0;0;0;9.138765483;52.348831566
2;2;54;28;2017;4;13;5;2;6;4;0;1;1;0;0;0;0;9.850676658;52.259844556
2;2;55;23;2017;4;14;7;3;4;6;0;0;0;1;1;0;1;9.437427504;51.787934811
2;2;52;3;2017;4;8;7;2;5;3;0;1;0;0;0;0;1;9.242191328;51.984236568
2;2;52;6;2017;4;17;7;3;2;6;0;1;0;0;0;0;0;9.351477928;52.09051539
2;1;59;7;2017;4;12;7;3;2;6;0;1;0;0;0;0;1;9.871305123;51.588276851
2;1;59;16;2017;4;1;7;3;8;1;0;1;0;0;0;2;0;9.864163659;51.549593855
2;1;51;40;2017;4;5;7;2;8;1;0;1;0;0;0;2;1;10.698987913;52.647146753
2;3;59;38;2017;4;10;7;2;5;3;0;1;0;0;0;0;0;9.399845665;53.594079073
2;4;59;19;2017;4;22;6;2;7;1;1;0;0;0;0;2;0;8.030175081;52.208526921
2;4;54;20;2017;4;11;6;3;2;6;0;1;0;0;0;0;0;7.303477256;52.979722596
2;2;56;13;2017;4;13;1;2;8;7;0;1;0;0;0;0;0;9.13375354;52.846955106
2;2;55;3;2017;4;17;5;3;8;1;0;0;0;1;0;0;0;9.515390693;51.915378487
2;4;56;1;2017;4;2;6;3;9;1;0;1;0;0;0;2;0;7.187178001;52.274612627
2;3;61;8;2017;4;7;6;1;8;7;0;1;0;0;1;0;0;9.156448776;53.080540462
2;4;58;10;2017;4;19;1;3;5;2;0;1;0;0;0;0;0;8.321812143;53.124932714
2;3;61;3;2017;4;6;6;2;9;7;0;1;0;0;0;1;0;9.322541333;52.783795275
2;1;58;37;2017;4;7;2;3;5;3;1;1;0;0;0;0;0;10.55699677;52.177736046
2;3;61;1;2017;4;3;6;2;8;7;0;1;0;0;0;2;0;8.979518848;53.044077608
2;3;61;12;2017;4;3;6;3;9;7;0;1;0;0;0;2;0;9.278767088;52.934274226
2;2;52;7;2017;4;11;5;3;5;3;0;1;0;0;1;0;0;9.252465533;52.166825455
2;1;59;31;2017;4;16;5;3;8;1;1;1;0;0;0;0;0;9.714605282;51.457211107
2;1;55;6;2017;4;13;5;2;8;1;0;1;0;0;0;0;0;10.115319596;51.831793556
2;1;54;13;2017;4;8;5;3;5;3;0;1;0;0;0;0;0;10.816670576;52.312435168
2;1;58;30;2017;4;7;5;3;9;1;0;1;0;0;0;0;1;10.623707529;52.203118248
2;1;58;37;2017;4;14;5;3;2;1;1;0;0;0;0;0;0;10.541813413;52.169116557
2;1;2;0;2017;4;16;5;3;0;6;0;1;0;1;0;0;0;10.336487384;52.139856125
2;1;2;0;2017;4;10;5;3;4;2;0;1;0;0;0;0;0;10.352811074;52.15568824
2;4;54;45;2017;4;16;5;2;5;3;0;1;0;1;0;0;0;7.329367032;52.325752898
2;4;59;27;2017;4;5;4;3;8;1;0;1;0;0;0;2;0;7.818019301;52.380597696
2;4;54;32;2017;4;8;5;3;5;3;0;1;0;0;0;0;0;7.262566793;52.544897914
2;4;57;18;2017;4;12;4;3;2;6;0;1;0;0;0;0;0;7.565633103;53.144224229
2;4;54;41;2017;4;21;4;3;8;1;0;0;0;1;0;2;0;7.356265302;53.093716349
2;4;51;5;2017;4;12;6;3;5;3;0;1;0;1;0;0;0;8.201868864;53.235597073
2;2;51;47;2017;4;16;6;3;8;7;0;1;0;0;0;0;0;8.899800912;52.999184362
2;4;54;32;2017;4;13;4;3;2;2;0;1;0;0;0;0;0;7.303334413;52.533531574
2;2;51;41;2017;4;21;6;3;5;3;0;1;0;0;0;2;0;8.824020449;52.94577891
2;4;61;3;2017;4;11;6;3;4;6;0;1;0;0;1;0;0;8.436845796;53.54387164
2;3;52;60;2017;4;4;6;3;9;1;0;1;0;0;0;2;0;8.53126965;53.40193364
2;3;59;10;2017;4;18;6;3;5;3;1;1;0;0;0;0;1;9.697831395;53.480215197
2;3;58;5;2017;4;13;6;3;2;6;0;1;0;0;0;0;0;9.694220118;52.672107527
2;3;53;18;2017;4;10;6;3;2;6;0;1;0;0;0;0;0;9.586349953;53.322368853
2;3;60;25;2017;4;15;6;3;0;1;0;1;0;0;0;0;0;10.516135971;52.906403348
2;3;55;22;2017;4;11;6;2;9;7;0;1;0;0;0;0;0;10.35889131;53.22020624
2;3;51;4;2017;4;12;6;3;5;2;0;1;0;1;0;0;0;9.96894835;52.800002148
2;4;52;23;2017;4;5;4;3;2;1;0;1;0;0;0;2;1;7.368013302;53.477831359
2;4;53;7;2017;4;7;4;3;5;3;0;1;0;1;0;0;0;7.745709623;52.978900295
2;4;53;10;2017;4;7;4;3;5;3;0;1;0;0;0;1;1;7.795235056;52.832272638
2;4;52;6;2017;4;14;5;3;1;1;0;1;0;0;1;0;0;7.573096383;53.392467068
2;2;41;21;2017;4;12;6;3;2;7;0;1;0;0;1;0;0;9.460485128;52.377774769
2;4;52;1;2017;4;11;5;3;2;6;0;1;0;0;0;0;0;7.507118514;53.445637452
2;2;41;19;2017;4;9;6;3;2;6;0;1;0;0;0;0;0;9.76021212;52.58746912
2;4;53;8;2017;4;16;4;3;5;3;1;1;0;0;0;0;0;8.002266342;52.88987647
2;4;55;27;2017;4;10;4;2;5;3;1;1;0;0;0;0;0;7.974194225;53.40993532
2;3;56;7;2017;4;15;4;3;2;6;0;1;0;0;0;0;0;8.730037806;53.230843019
2;3;61;2;2017;4;13;4;3;2;6;0;1;0;0;0;0;0;9.132938191;52.925161285
2;3;61;12;2017;4;15;4;3;4;6;1;0;0;0;0;0;0;9.246302163;52.924702849
2;1;55;3;2017;4;14;6;2;4;6;0;1;0;1;0;0;0;9.749177616;51.811750788
2;4;55;26;2017;4;10;4;3;2;6;0;1;0;0;0;0;0;8.102204171;53.398859473
2;2;56;22;2017;4;9;6;2;5;3;0;1;0;0;0;0;0;9.273728968;52.661575374
2;2;54;45;2017;4;21;6;3;4;6;0;1;0;0;0;2;1;9.963069783;52.031514524
2;1;54;10;2017;4;14;6;3;5;3;1;1;0;0;0;0;0;11.042609789;52.215875946
2;1;2;0;2017;4;18;6;3;2;6;0;1;0;0;0;0;0;10.354781342;52.034452609
2;1;2;0;2017;4;13;6;3;2;2;0;1;0;0;0;0;0;10.478703288;52.173885827
2;2;41;1;2017;4;2;7;3;9;1;0;1;0;0;0;2;1;9.696164098;52.380009319
2;1;53;17;2017;4;1;6;3;8;1;0;1;0;0;0;2;0;10.47260627;51.926588731
2;4;59;14;2017;4;16;5;3;2;6;0;1;0;0;0;0;0;8.035067951;52.401732085
2;4;4;0;2017;4;6;7;3;1;7;1;1;0;0;1;0;1;8.080486413;52.275618045
2;4;59;14;2017;4;12;5;2;3;6;0;1;0;0;1;0;0;8.03431795;52.437785529
2;3;55;9;2017;4;2;1;2;8;1;0;0;0;1;0;2;1;10.752938038;53.283614126
2;4;59;20;2017;4;11;5;3;5;3;0;1;0;0;0;0;0;7.982625203;52.197133148
2;4;59;29;2017;4;15;5;3;2;2;0;1;0;0;1;0;0;8.218427126;52.339887018
2;4;51;7;2017;4;18;4;3;5;3;1;1;0;0;0;0;0;7.885522185;53.202668141
2;4;51;2;2017;4;17;4;3;2;6;0;1;0;0;0;0;0;7.985776538;53.192360277
2;4;3;0;2017;4;17;4;3;2;2;0;1;0;0;1;0;0;8.140931541;53.126189715
2;4;3;0;2017;4;15;4;3;5;3;1;1;0;0;0;0;0;8.163307624;53.141620273
2;4;61;9;2017;4;8;4;2;5;3;0;1;0;0;1;0;0;8.356344889;53.399385511
2;4;58;7;2017;4;16;4;3;5;3;0;1;0;0;0;0;0;8.210494076;52.905547926
2;1;58;37;2017;4;11;3;3;5;3;0;1;0;1;0;0;1;10.591762325;52.151466553
2;3;52;32;2017;4;14;4;3;9;1;0;1;0;0;0;0;0;8.638093549;53.409887448
